,lat,lon,timestamp,amenity,name,tags,is_common,is_tourism,is_interesting
10634,49.2219541,-122.9446036,2020-01-12T02:34:38.000-08:00,restaurant,Oh! Zzhu Sam Korean Restaurant,"{'addr:province': 'BC', 'addr:housenumber': '7506', 'addr:street': 'Edmonds Street', 'addr:city': 'Burnaby'}",False,False,True
10635,49.2217335,-122.9457778,2020-01-12T02:34:38.000-08:00,pharmacy,Apoteka Pharmacy,"{'addr:province': 'BC', 'addr:housenumber': '7487', 'drive_through': 'no', 'dispensing': 'yes', 'addr:street': 'Edmonds Street', 'healthcare': 'pharmacy', 'addr:city': 'Burnaby'}",False,False,True
10636,49.2218823,-122.9458184,2020-01-12T02:34:38.000-08:00,restaurant,Pho Edmonds,"{'addr:province': 'BC', 'cuisine': 'vietnamese', 'addr:housenumber': '7487', 'addr:street': 'Edmonds Street', 'addr:city': 'Burnaby'}",False,False,True
10637,49.2202852,-122.9483959,2020-01-12T02:34:38.000-08:00,restaurant,Na-Re Korean Kitchen,"{'addr:province': 'BC', 'addr:housenumber': '7413', 'addr:street': 'Edmonds Street', 'addr:city': 'Burnaby'}",False,False,True
10638,49.2201502,-122.948649,2020-01-12T02:34:38.000-08:00,restaurant,Kim Anh Restaurant,"{'addr:province': 'BC', 'cuisine': 'vietnamese', 'addr:housenumber': '7405', 'addr:street': 'Edmonds Street', 'addr:city': 'Burnaby'}",False,False,True
10639,49.2182066,-122.9554608,2020-01-12T02:34:38.000-08:00,bank,Scotiabank,"{'addr:province': 'BC', 'addr:housenumber': '7188', 'drive_through': 'no', 'addr:street': 'Kingsway', 'atm': 'yes', 'addr:unit': '101', 'addr:city': 'Burnaby'}",False,False,True
10640,49.2194526,-122.9565497,2020-01-12T02:34:38.000-08:00,cafe,Tealips Cafe,"{'addr:province': 'BC', 'addr:housenumber': '7139', 'addr:street': 'Arcola Way', 'addr:city': 'Burnaby'}",False,False,True
10641,49.1326485,-123.0915094,2020-01-12T02:50:27.000-08:00,restaurant,Freshii,"{'brand:wikidata': 'Q5503051', 'addr:province': 'BC', 'addr:housenumber': '11020', 'brand:wikipedia': 'en:Freshii', 'cuisine': 'salad', 'addr:street': 'No. 5 Road', 'brand': 'Freshii', 'addr:unit': '103', 'addr:city': 'Richmond'}",False,False,True
10642,49.1326408,-123.0911561,2020-04-10T04:03:25.000-07:00,fast_food,Freshslice Pizza,"{'brand:wikidata': 'Q5503082', 'addr:province': 'BC', 'addr:housenumber': '11060', 'brand:wikipedia': 'en:Freshslice Pizza', 'cuisine': 'pizza', 'addr:street': 'Steveston Highway', 'takeaway': 'yes', 'brand': 'Freshslice Pizza', 'addr:unit': '160', 'addr:city': 'Richmond'}",False,False,True
10643,49.2041008,-122.9092522,2020-01-12T05:09:12.000-08:00,restaurant,Pizzeria Ludica,"{'addr:housenumber': '601', 'website': 'http://www.ludica.ca/', 'phone': '+1-604-553-2232', 'opening_hours': 'Mo-Th 17:00-22:30; Fr 14:30-23:00; Sa 12:00-23:00; Su 12:00-22:00', 'cuisine': 'pizza', 'addr:street': 'Carnarvon Street'}",False,False,True
10644,49.1512003,-122.8667165,2020-01-12T19:27:05.000-08:00,events_venue,Bollywood Banquet Halls & Convention Centre,"{'addr:housenumber': '8166', 'website': 'https://bollywoodbanquethalls.ca/', 'phone': '+1-604-503-6700', 'addr:street': '128 Street', 'addr:unit': '201', 'email': 'info@bollywoodhalls.ca'}",False,False,True
10645,49.1625916,-122.8896083,2020-01-12T19:32:13.000-08:00,events_venue,Crown Palace,"{'addr:housenumber': '12025', 'website': 'http://www.crownpalace.ca/', 'addr:street': 'Nordel Way', 'phone': '+1-604-591-8100', 'addr:unit': '201'}",False,False,True
10646,49.2811916,-122.7958586,2020-01-14T02:17:11.000-08:00,fast_food,Papa John's,"{'brand:wikidata': 'Q2759586', 'addr:province': 'BC', 'brand:wikipedia': ""en:Papa John's Pizza"", 'cuisine': 'pizza', 'addr:postcode': 'V3B 0B7', 'takeaway': 'yes', 'addr:unit': '126', 'addr:city': 'Coquitlam', 'addr:housenumber': '1153', 'drive_through': 'no', 'addr:street': 'The High Street', 'brand': ""Papa John's""}",False,False,True
10647,49.2747401,-123.0677071,2020-01-12T21:39:18.000-08:00,public_bookcase,,{'lit': 'no'},False,False,True
10648,49.2743503,-123.069358,2020-01-12T21:39:18.000-08:00,restaurant,Kulinarya Filipino Eatery,"{'wheelchair': 'limited', 'website': 'http://kulinarya.ca/vancouver/', 'air_conditioning': 'yes', 'cuisine': 'filipino', 'addr:postcode': 'V5L 3X2', 'diet:vegan': 'yes', 'addr:city': 'Vancouver', 'addr:housenumber': '1134', 'phone': '+1604-255-4155', 'smoking': 'no', 'opening_hours': 'Tu-Sa 11:00-15:00; 17:00-21:00, Su 11:00-15:00; 17:00-20:00', 'reservation': 'recommended', 'outdoor_seating': 'yes', 'addr:street': 'Commercial Drive'}",False,False,True
10649,49.1964525,-123.1386394,2020-01-13T01:51:46.000-08:00,drinking_water,,{},False,False,True
10650,49.1973353,-123.1382237,2020-01-13T01:51:46.000-08:00,cafe,Starbucks,"{'official_name': 'Starbucks Coffee', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}",False,False,True
10651,49.1965921,-123.1386476,2020-01-13T01:51:46.000-08:00,fast_food,Fresh Squeezed,"{'cuisine': 'juice', 'shop': 'beverages', 'drink': 'juice'}",False,False,True
10653,49.196668,-123.1399053,2020-01-13T05:09:43.000-08:00,fast_food,hula,"{'alt_name': 'Hula Poké Bowls & Welcome Drinks', 'website': 'https://www.hulapoke.ca'}",False,False,True
10654,49.1967012,-123.1398557,2020-01-13T05:09:43.000-08:00,fast_food,Chachi's,"{'cuisine': 'sandwich', 'website': 'https://www.chachis.ca'}",False,False,True
10655,49.1967335,-123.1398286,2020-01-13T05:09:43.000-08:00,fast_food,dirtbelly,{'website': 'http://www.dirtbelly.com'},False,False,True
10656,49.3143259,-122.8552701,2009-09-03T18:53:05.000-07:00,fire_station,Sasamat Volunteer Fire Department,{},False,False,True
10657,49.28058,-122.9811252,2009-09-03T19:03:16.000-07:00,telephone,,{},False,False,True
10658,49.2808936,-122.9804557,2009-09-03T19:04:01.000-07:00,school,Capitol Hill Elementary,{},False,False,True
10659,49.2794746,-122.9693582,2019-06-08T06:29:00.000-07:00,pharmacy,Shoppers Drug Mart,"{'brand:wikidata': 'Q1820137', 'addr:housenumber': '6508', 'brand:wikipedia': 'en:Shoppers Drug Mart', 'opening_hours': 'Mo-Su 08:00-00:00', 'addr:street': 'Hastings Street', 'brand': 'Shoppers Drug Mart', 'healthcare': 'pharmacy'}",False,False,True
10660,49.2799449,-122.968225,2019-07-07T04:11:10.000-07:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'addr:housenumber': '6568', 'brand:wikipedia': 'en:Starbucks', 'opening_hours': 'Mo-Fr 05:00-22:00; Sa 06:00-22:00; Su 06:00-21:00', 'cuisine': 'coffee_shop', 'addr:street': 'Hastings Street', 'takeaway': 'yes', 'brand': 'Starbucks'}",False,False,True
10661,49.2800699,-122.9697686,2019-07-07T04:11:10.000-07:00,restaurant,White Spot,"{'brand:wikidata': 'Q7995414', 'addr:housenumber': '6500', 'brand:wikipedia': 'en:White Spot', 'cuisine': 'burger', 'addr:street': 'Hastings Street', 'brand': 'White Spot'}",False,False,True
10662,49.2800457,-122.9665687,2015-12-15T02:46:54.000-08:00,restaurant,Cockney Kings Fish & Chips,{'cuisine': 'fish_and_chips'},False,False,True
10663,49.2800905,-122.9681566,2019-06-08T06:29:00.000-07:00,fuel,Petro-Canada,"{'brand:wikidata': 'Q1208279', 'addr:housenumber': '6568', 'addr:street': 'Hastings Street', 'brand': 'Petro-Canada', 'brand:wikipedia': 'en:Petro-Canada'}",False,False,True
10664,49.2801689,-122.9665687,2019-07-07T04:11:10.000-07:00,fast_food,Dairy Queen,"{'brand:wikidata': 'Q1141226', 'cuisine': 'ice_cream;burger', 'takeaway': 'yes', 'brand': 'Dairy Queen', 'brand:wikipedia': 'en:Dairy Queen'}",False,False,True
10665,49.337622,-122.8579508,2009-09-06T22:34:30.000-07:00,telephone,,{},False,False,True
10666,49.3259268,-122.8857051,2009-09-07T19:06:10.000-07:00,parking,,{},False,False,True
10667,49.323208,-122.8841945,2010-07-15T03:47:29.000-07:00,parking,White Pine Beach Parking,{},False,False,True
10668,49.3237786,-122.8853618,2010-07-15T03:47:29.000-07:00,parking,White Pine Beach Parking,{},False,False,True
10669,49.2793149,-123.0987588,2019-08-01T23:23:26.000-07:00,fast_food,Kent's Kitchen,"{'addr:housenumber': '232', 'name:en': ""Kent's Kitchen"", 'addr:street': 'Keefer Street'}",False,False,True
10670,49.2860715,-123.1198755,2019-11-14T20:51:58.000-08:00,fast_food,The Bagel Stop,"{'opening_hours': 'Mo-Fr 09:00-17:00', 'addr:housenumber': '313-595', 'name:en': 'The Bagel Stop', 'level': '-1'}",False,False,True
10671,49.2740655,-123.1273593,2019-09-13T13:57:00.000-07:00,cafe,Trees Organic Coffee,"{'note': 'Starting 2019-Feb-25 the opening hours will permanently be extended to 8 PM on all days.', 'addr:housenumber': '1391', 'phone': '+1-604-689-1020', 'opening_hours': 'Mo-Sa 07:00-21:00; Su 09:00-20:00', 'name:en': 'Trees Organic Coffee', 'addr:street': 'Richards Street', 'addr:city': 'Vancouver'}",False,False,True
10672,49.2784482,-123.125521,2018-02-09T05:00:19.000-08:00,fast_food,Unwind,"{'addr:housenumber': '1110', 'name:en': 'Unwind', 'addr:street': 'Howe Street', 'phone': '+1-604-623-6856'}",False,False,True
10673,49.2508148,-123.1680215,2018-02-09T05:00:19.000-08:00,fast_food,Ridge Garden,"{'addr:housenumber': '4009', 'phone': '+1-604-736-7006', 'opening_hours': 'Tu-Sa 11:00-21:00; Su 17:00-21:00; Mo 11:00-15:00', 'cuisine': 'chinese', 'name:en': 'Ridge Garden', 'addr:street': 'Macdonald Street'}",False,False,True
10674,49.2026155,-122.9484652,2019-07-02T01:10:30.000-07:00,doctors,Dr. Water Rebeyka,"{'opening_hours': 'Mo-Fr 09:00-18:00; Sa 09:30-18:00', 'name:en': 'Dr. Water Rebeyka', 'phone': '+1-604-522-4265', 'healthcare': 'doctor'}",False,False,True
10675,49.2797738,-122.7920362,2017-02-08T03:54:18.000-08:00,restaurant,Golden Field Restaurant,{'cuisine': 'chinese'},False,False,True
10676,49.2798058,-122.7934554,2017-02-08T03:54:18.000-08:00,restaurant,Fuhao,{'cuisine': 'chinese'},False,False,True
10677,49.2830556,-123.1182683,2017-02-08T15:08:17.000-08:00,telephone,,{'operator': 'Freedom mobile'},False,False,True
10678,49.2778413,-122.79513,2020-01-17T07:58:29.000-08:00,fast_food,Taco Bell,"{'brand:wikidata': 'Q752941', 'cuisine': 'tex-mex', 'takeaway': 'yes', 'brand': 'Taco Bell', 'brand:wikipedia': 'en:Taco Bell'}",False,False,True
10679,49.2493369,-122.859161,2018-12-14T20:02:23.000-08:00,restaurant,Lucky Gate,"{'delivery': 'yes', 'cuisine': 'chinese', 'outdoor_seating': 'no'}",False,False,True
10680,49.2870439,-123.1197864,2019-03-07T08:23:42.000-08:00,fast_food,Fujiya take out,{'name:fr': 'Fujiya take out'},False,False,True
10681,49.2879151,-123.1212982,2019-10-04T18:43:21.000-07:00,bureau_de_change,Finex Forex,"{'addr:housenumber': '1135', 'addr:street': 'West Pender Street'}",False,False,True
10682,49.1661003,-122.664152,2017-02-09T01:36:32.000-08:00,restaurant,The Chopped Leaf,"{'level': '0', 'takeaway': 'yes'}",False,False,True
10683,49.2235955,-122.9423058,2020-01-12T02:34:38.000-08:00,cafe,Caritas 9 Coffee Roasters,"{'opening_hours': 'Mo-Fr 08:00-18:00; Sa 10:00-18:00', 'addr:housenumber': '#100-7655', 'name:en': 'Caritas 9 Coffee Roasters', 'addr:street': 'Edmonds Street', 'phone': '+1-604-553-0316'}",False,False,True
10684,49.2881291,-123.1160492,2019-08-29T17:32:53.000-07:00,car_rental,Hertz,"{'brand:wikidata': 'Q1543874', 'name:fr': 'Hertz', 'brand': 'Hertz', 'brand:wikipedia': 'en:The Hertz Corporation'}",False,False,True
10685,49.2618829,-123.2530369,2019-09-14T05:37:25.000-07:00,cafe,The Loop Cafe,"{'website': 'https://www.food.ubc.ca/place/loop-cafe/', 'air_conditioning': 'yes', 'internet_access': 'yes', 'level': '1', 'internet_access:fee': 'no', 'cuisine': 'coffee_shop', 'addr:postcode': 'V6T 1Z4', 'addr:city': 'Vancouver', 'addr:housenumber': '2260', 'phone': '+1-604-827-3785', 'internet_access:ssid': 'ubcvisitor', 'outdoor_seating': 'yes', 'addr:street': 'West Mall'}",False,False,True
10686,49.2488249,-123.0766671,2017-02-09T07:17:29.000-08:00,restaurant,De Dutch Pannekoek House,"{'addr:housenumber': '4003', 'name:en': 'De Dutch Pannekoek House', 'addr:street': 'Knight Street'}",False,False,True
10688,49.1640747,-123.1409442,2017-02-10T02:11:16.000-08:00,drinking_water,,{},False,False,True
10691,49.2801415,-123.1174782,2019-01-01T23:45:06.000-08:00,atm,,"{'description': 'This ATM is placed inside the IGA shop.', 'operator': 'RBC'}",False,False,True
10692,49.2631121,-123.2559494,2018-12-28T08:10:13.000-08:00,recycling,,"{'recycling:clothes': 'yes', 'colour': 'white', 'level': '0', 'recycling:shoes': 'yes', 'recycling:books': 'yes', 'operator': 'Developmental Disabilities Association'}",False,False,True
10693,49.280759,-123.1224298,2014-04-01T23:59:23.000-07:00,atm,Bitcoin ATM - Waves Coffee,"{'website': 'http://bitcoiniacs.com/', 'payment:bitcoin': 'yes', 'currency:CAD': 'yes', 'currency:others': 'no', 'currency:XBT': 'yes', 'operator': 'Bitcoiniacs', 'payment:coinkite': 'yes'}",False,False,True
10694,49.2672796,-123.1131132,2013-11-02T18:25:27.000-07:00,restaurant,De Dutch,{},False,False,True
10696,49.2580029,-123.2380192,2012-03-16T05:43:10.000-07:00,post_box,,{},False,False,True
10698,49.2125932,-123.1516603,2012-03-17T04:47:27.000-07:00,post_box,,{},False,False,True
10699,49.2176709,-123.1567544,2012-04-06T07:05:28.000-07:00,post_box,,{'operator': 'Canada Post'},False,False,True
10701,49.2346432,-123.1855867,2012-03-17T04:47:29.000-07:00,telephone,,{'operator': 'Telus'},False,False,True
10703,49.2343946,-123.1548066,2018-07-14T06:10:07.000-07:00,cafe,Honolulu Coffee,{},False,False,True
10704,49.2339473,-123.1242584,2012-03-17T05:25:37.000-07:00,post_box,,{},False,False,True
10706,49.2297048,-123.004513,2019-05-27T03:58:21.000-07:00,bank,HSBC,"{'brand:wikidata': 'Q190464', 'brand': 'HSBC', 'brand:wikipedia': 'en:HSBC'}",False,False,True
10707,49.2275437,-122.9960122,2019-07-05T05:09:00.000-07:00,pharmacy,Shoppers Drug Mart,"{'brand:wikidata': 'Q1820137', 'addr:housenumber': '4827', 'website': 'https://www1.shoppersdrugmart.ca/', 'brand:wikipedia': 'en:Shoppers Drug Mart', 'dispensing': 'yes', 'addr:street': 'Kingsway', 'addr:postcode': 'V5H 4T6', 'brand': 'Shoppers Drug Mart', 'healthcare': 'pharmacy'}",False,False,True
10708,49.228821,-123.0016887,2019-05-27T03:58:20.000-07:00,bank,TD Canada Trust,"{'brand:wikidata': 'Q1080670', 'addr:housenumber': '4630', 'brand:wikipedia': 'en:TD Canada Trust', 'addr:street': 'Kingsway', 'atm': 'yes', 'brand': 'TD Canada Trust'}",False,False,True
10709,49.2275188,-122.9958951,2020-02-19T20:48:10.000-08:00,post_office,Kingsway,"{'brand:wikidata': 'Q1032001', 'addr:postcode': 'V5H 4T0', 'brand': 'Canada Post', 'brand:wikipedia': 'en:Canada Post', 'operator': 'Canada Post'}",False,False,True
10710,49.2186099,-122.9567528,2019-07-02T01:21:58.000-07:00,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'website': 'http://www.subway.com/', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway'}",False,False,True
10711,49.2186069,-122.9570018,2019-07-02T01:21:58.000-07:00,bank,TD Canada Trust,"{'brand:wikidata': 'Q1080670', 'brand': 'TD Canada Trust', 'brand:wikipedia': 'en:TD Canada Trust'}",False,False,True
10712,49.2198038,-122.970509,2017-07-26T06:39:50.000-07:00,restaurant,Lee Garden Seafood Restaurant,{'cuisine': 'chinese'},False,False,True
10713,49.2216289,-122.9457915,2012-03-17T06:52:37.000-07:00,telephone,,{'operator': 'Telus'},False,False,True
10714,49.2577186,-123.1852386,2019-05-06T23:08:08.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'covered': 'no', 'capacity': '4'}",False,False,True
10715,49.2109227,-123.1304363,2012-03-20T05:06:29.000-07:00,restaurant,Applause,"{'delivery': 'yes', 'cuisine': 'japanese', 'takeaway': 'yes'}",False,False,True
10716,49.2110582,-123.1304389,2012-03-20T05:06:29.000-07:00,cafe,International Deli Cafe,{'shop': 'shoe_repair'},False,False,True
10717,49.2106081,-123.130504,2019-05-29T17:48:57.000-07:00,dentist,Love My Smile,{'healthcare': 'dentist'},False,False,True
10718,49.2108729,-123.130452,2019-05-29T17:48:57.000-07:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'website': 'https://www.starbucks.com/', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}",False,False,True
10719,49.1690214,-122.9902779,2012-03-20T05:14:09.000-07:00,pub,Tugboat Annie's,{},False,False,True
10720,49.2075023,-122.9301467,2012-03-20T05:26:54.000-07:00,post_box,,{},False,False,True
10721,49.2080991,-122.9300099,2012-03-20T05:26:54.000-07:00,place_of_worship,,{'religion': 'christian'},False,False,True
10722,49.213406,-122.9225041,2012-03-20T05:41:04.000-07:00,parking_entrance,,{},False,False,True
10723,49.2633356,-123.1141944,2012-03-20T08:25:00.000-07:00,restaurant,Marulilu Cafe,"{'cuisine': 'japanese', 'addr:housenumber': '451', 'addr:street': 'West Broadway', 'addr:postcode': 'V5Y 1R4'}",False,False,True
10725,49.2269711,-123.1287459,2019-07-16T20:38:16.000-07:00,restaurant,Phở Hòa,"{'brand:wikidata': 'Q55629932', 'name:vi': 'Phở Hòa', 'alt_name': 'Phở Hoà', 'website': 'https://phohoa.com/', 'alt_name:en': 'Pho Hoa', 'brand:wikipedia': 'en:Phở Hòa', 'cuisine': 'vietnamese;noodle', 'alt_name:vi': 'Phở Hoà', 'brand': 'Phở Hòa'}",False,False,True
10726,49.226921,-123.1288066,2012-03-21T05:51:02.000-07:00,fast_food,Subway,"{'cuisine': 'sandwich', 'website': 'http://www.subway.com/', 'brand': 'Subway'}",False,False,True
10728,49.1300525,-122.6965544,2019-11-11T21:22:45.000-08:00,public_bookcase,,{},False,False,True
10729,49.2828166,-123.1243052,2019-11-18T19:22:40.000-08:00,parking_entrance,,"{'parking': 'underground', 'maxheight': '1.95', 'access': 'customers', 'fee': 'yes'}",False,False,True
10742,49.2668547,-123.0092836,2020-03-03T02:18:15.000-08:00,fast_food,Church's Chicken,"{'brand:wikidata': 'Q1089932', 'addr:province': 'BC', 'addr:housenumber': '4269', 'brand:wikipedia': ""en:Church's Chicken"", 'drive_through': 'no', 'cuisine': 'chicken', 'addr:street': 'Lougheed Highway', 'addr:postcode': 'V5C 3Y6', 'takeaway': 'yes', 'brand': ""Church's Chicken"", 'addr:city': 'Burnaby'}",False,False,True
10743,49.2893842,-123.114425,2019-11-11T23:55:54.000-08:00,restaurant,Mahony and Sons,"{'addr:housenumber': '1055', 'website': 'http://mahonyandsons.com/', 'phone': '+1-604-647-7513', 'smoking': 'no', 'reservation': 'yes', 'outdoor_seating': 'yes', 'addr:street': 'Canada Place', 'addr:postcode': 'V6C 0C3', 'addr:city': 'Vancouver'}",False,False,True
10744,49.1939552,-122.9252632,2016-02-25T07:50:52.000-08:00,post_box,,{'operator': 'Canada Post'},False,False,True
10747,49.2723951,-123.1232965,2019-07-19T19:18:36.000-07:00,drinking_water,,"{'access': 'yes', 'covered': 'no', 'fee': 'no'}",False,False,True
10753,49.2211137,-122.6574076,2013-04-09T19:40:44.000-07:00,fuel,Mac's,{},False,False,True
10754,49.2839245,-122.826928,2019-09-13T13:56:49.000-07:00,restaurant,Hanayuki Sushi,"{'cuisine': 'sushi', 'addr:housenumber': '221', 'addr:street': 'Ioco Road', 'addr:postcode': 'V3H 2V7', 'addr:city': 'Port Moody'}",False,False,True
10755,49.2830015,-122.8076695,2014-03-20T21:04:13.000-07:00,place_of_worship,Eagle Ridge United Church,"{'denomination': 'united', 'religion': 'christian'}",False,False,True
10756,49.1912713,-122.756852,2017-02-19T04:30:24.000-08:00,fuel,Otter Co-op,"{'addr:housenumber': '16788', 'addr:street': '104 Avenue'}",False,False,True
10757,49.2551291,-123.0039852,2013-04-14T03:19:43.000-07:00,telephone,,{'operator': 'Telus'},False,False,True
10758,49.1225979,-123.1592415,2012-08-24T05:18:34.000-07:00,kindergarten,Renaissance Kids,{},False,False,True
10759,49.1241425,-123.182527,2012-08-25T04:47:18.000-07:00,vending_machine,Parking Meter,"{'vending': 'parking_tickets', 'operator': 'Diamond Parking'}",False,False,True
10760,49.1250437,-123.1825265,2012-08-25T21:41:51.000-07:00,restaurant,George's Greek Taverna,{'cuisine': 'greek'},False,False,True
